minute,player,team,xg_shot,psxg_shot,outcome,distance,body_part,notes,sca_1_player,sca_1_type,sca_2_player,sca_2_type,gameweek
90+3,Jacob Ramsey,Aston Villa,0.02,,Off Target,18,Left Foot,,Ollie Watkins,Pass (Live),Jhon Duran,Pass (Live),7
90+7,Ollie Watkins,Aston Villa,0.17,0.43,Saved,17,Right Foot,,John McGinn,Pass (Live),Youri Tielemans,Pass (Live),7
90+7,Douglas Luiz,Aston Villa,0.12,0.33,Goal,21,Right Foot,,Ollie Watkins,Shot,,,7
2,Manuel Akanji,Manchester City,0.02,,Off Target,33,Right Foot,,Julian Alvarez,Pass (Live),Matheus Nunes,Pass (Live),7
6,Jeremy Doku,Manchester City,0.01,,Blocked,21,Right Foot,,Kyle Walker,Fouled,Ruben Dias,Pass (Live),7
6,Jeremy Doku,Manchester City,0.02,,Blocked,18,Right Foot,Volley,Jeremy Doku,Shot,,,7
6,Manuel Akanji,Manchester City,0.03,,Blocked,13,Left Foot,,Jeremy Doku,Pass (Live),Jeremy Doku,Shot,7
21,Jeremy Doku,Manchester City,0.04,,Off Target,17,Right Foot,,Kyle Walker,Pass (Live),Manuel Akanji,Pass (Live),7
22,Ruben Dias,Manchester City,0.09,,Blocked,15,Right Foot,,Erling Haaland,Pass (Live),Phil Foden,Pass (Live),7
27,Nathan Ake,Manchester City,0.02,,Blocked,11,Head,,Julian Alvarez,Pass (Dead),Matheus Nunes,Fouled,7
27,Nathan Ake,Manchester City,0.06,0.10,Saved,6,Left Foot,Volley,Nathan Ake,Shot,,,7
31,Mateo Kovacic,Manchester City,0.03,,Blocked,25,Right Foot,,Manuel Akanji,Pass (Live),Matheus Nunes,Pass (Live),7
31,Phil Foden,Manchester City,0.07,,Blocked,16,Left Foot,Volley,Mateo Kovacic,Shot,,,7
40,Jeremy Doku,Manchester City,0.03,,Blocked,18,Right Foot,,Julian Alvarez,Pass (Live),Mateo Kovacic,Pass (Live),7
40,Jeremy Doku,Manchester City,0.04,,Off Target,22,Right Foot,,,,,,7
45+2,Hwang Hee-chan,Wolves,0.11,,Blocked,12,Right Foot,,Matheus Cunha,Pass (Live),Joao Gomes,Pass (Live),7
45+4,Ruben Dias,Manchester City,0.05,0.09,Saved,11,Head,,Phil Foden,Pass (Dead),Matheus Nunes,Fouled,7
49,Ruben Dias,Manchester City,0.02,,Off Target,32,Right Foot,,Mateo Kovacic,Pass (Live),Jeremy Doku,Pass (Live),7
51,Erling Haaland,Manchester City,0.06,0.07,Saved,11,Left Foot,,Oscar Bobb,Pass (Live),Phil Foden,Pass (Live),7
55,Julian Alvarez,Manchester City,0.04,0.20,Saved,20,Right Foot,,Jeremy Doku,Pass (Live),Julian Alvarez,Pass (Live),7
58,Julian Alvarez,Manchester City,0.05,0.56,Goal,22,Right Foot,Free kick,Oscar Bobb,Fouled,Nathan Ake,Pass (Live),7
66,Manuel Akanji,Manchester City,0.03,0.28,Saved,27,Right Foot,,Jeremy Doku,Pass (Live),Oscar Bobb,Pass (Live),7
66,Hwang Hee-chan,Wolves,0.08,,Blocked,15,Right Foot,,Max Kilman,Pass (Live),Jose Sa,Pass (Live),7
66,Hwang Hee-chan,Wolves,0.28,0.79,Goal,8,Right Foot,Deflected,Matheus Cunha,Pass (Live),Hwang Hee-chan,Shot,7
75,Kalvin Phillips,Manchester City,0.03,,Off Target,25,Right Foot,,Jeremy Doku,Pass (Live),Julian Alvarez,Pass (Live),7
79,Nathan Ake,Manchester City,0.03,,Blocked,8,Head,,Phil Foden,Pass (Dead),Phil Foden,Fouled,7
83,Kyle Walker,Manchester City,0.02,0.02,Saved,32,Right Foot,,Ruben Dias,Pass (Live),Manuel Akanji,Pass (Live),7
90+4,Kalvin Phillips,Manchester City,0.05,,Blocked,18,Left Foot,,Jack Grealish,Pass (Live),Kyle Walker,Pass (Live),7
90+4,Jeremy Doku,Manchester City,0.02,0.09,Saved,22,Left Foot,Deflected,Phil Foden,Pass (Dead),Kalvin Phillips,Shot,7
11,Kai Havertz,Arsenal,0.05,,Blocked,14,Left Foot,,Gabriel Jesus,Pass (Live),Kai Havertz,Pass (Live),7
12,Dominic Solanke,Bournemouth,0.11,,Off Target,14,Right Foot,,Marcus Tavernier,Pass (Live),,,7
17,Gabriel Jesus,Arsenal,0.02,,Woodwork,7,Head,,Martin Odegaard,Pass (Live),Bukayo Saka,Pass (Live),7
17,Bukayo Saka,Arsenal,0.81,0.87,Goal,5,Head,,Gabriel Jesus,Shot,,,7
25,Oleksandr Zinchenko,Arsenal,0.05,0.05,Saved,19,Left Foot,,Declan Rice,Pass (Dead),Martin Odegaard,Pass (Live),7
36,Eddie Nketiah,Arsenal,0.07,,Blocked,17,Left Foot,,Oleksandr Zinchenko,Pass (Live),Eddie Nketiah,Pass (Live),7
37,Marcus Tavernier,Bournemouth,0.02,,Blocked,21,Left Foot,,Dominic Solanke,Pass (Live),Dominic Solanke,Tackle,7
44,Martin Odegaard (pen),Arsenal,0.79,1.00,Goal,13,Left Foot,,Eddie Nketiah,Fouled,Oleksandr Zinchenko,Pass (Live),7
45+1,Philip Billing,Bournemouth,0.06,,Blocked,15,Right Foot,,Max Aarons,Pass (Live),Illia Zabarnyi,Pass (Live),7
45+2,Dominic Solanke,Bournemouth,0.10,,Off Target,8,Head,,Marcus Tavernier,Pass (Dead),Philip Billing,Shot,7
45+5,Ryan Christie,Bournemouth,0.11,0.17,Saved,15,Left Foot,,Justin Kluivert,Pass (Live),Ryan Christie,Pass (Live),7
47,Bukayo Saka,Arsenal,0.12,0.64,Saved,6,Left Foot,,Martin Odegaard,Pass (Live),Oleksandr Zinchenko,Pass (Live),7
47,Oleksandr Zinchenko,Arsenal,0.07,,Blocked,9,Left Foot,,Bukayo Saka,Shot,,,7
53,Kai Havertz (pen),Arsenal,0.79,0.99,Goal,13,Left Foot,,Martin Odegaard,Fouled,Bukayo Saka,Pass (Live),7
61,Bukayo Saka,Arsenal,0.03,,Blocked,26,Right Foot,,Oleksandr Zinchenko,Pass (Live),Oleksandr Zinchenko,Take-On,7
68,Eddie Nketiah,Arsenal,0.06,,Off Target,19,Right Foot,,Eddie Nketiah,Take-On,Gabriel Jesus,Pass (Live),7
71,Dango Ouattara,Bournemouth,0.09,,Blocked,13,Left Foot,,Dominic Solanke,Pass (Live),Marcos Senesi,Pass (Live),7
73,Milos Kerkez,Bournemouth,0.05,,Off Target,14,Left Foot,,Ryan Christie,Pass (Live),Dango Ouattara,Pass (Live),7
74,Philip Billing,Bournemouth,0.10,,Blocked,14,Left Foot,,Luis Sinisterra,Pass (Live),Ryan Christie,Pass (Live),7
78,Gabriel Jesus,Arsenal,0.05,,Off Target,12,Right Foot,,Fabio Vieira,Pass (Live),William Saliba,Pass (Live),7
90,Emile Smith Rowe,Arsenal,0.39,0.72,Saved,13,Right Foot,,Reiss Nelson,Pass (Live),Gabriel Jesus,Take-On,7
90+3,Ben White,Arsenal,0.08,0.23,Goal,10,Head,,Martin Odegaard,Pass (Dead),Fabio Vieira,Fouled,7
90+6,Emile Smith Rowe,Arsenal,0.07,0.26,Saved,18,Right Foot,,Gabriel Jesus,Pass (Live),Martin Odegaard,Pass (Live),7
3,Dwight McNeil,Everton,0.07,,Off Target,20,Left Foot,Volley,,,,,7
5,Dominic Calvert-Lewin,Everton,0.18,0.30,Saved,7,Head,,Vitaliy Mykolenko,Pass (Live),Abdoulaye Doucoure,Pass (Live),7
6,Marvelous Nakamba,Luton Town,0.04,,Off Target,18,Left Foot,,Carlton Morris,Pass (Live),Marvelous Nakamba,Pass (Live),7
10,James Garner,Everton,0.08,,Off Target,17,Left Foot,,Abdoulaye Doucoure,Pass (Live),Dwight McNeil,Pass (Live),7
12,Idrissa Gana Gueye,Everton,0.09,,Off Target,20,Right Foot,,Abdoulaye Doucoure,Pass (Live),Amadou Onana,Pass (Live),7
15,Amadou Onana,Everton,0.04,,Off Target,20,Right Foot,,Vitaliy Mykolenko,Pass (Live),Dwight McNeil,Pass (Live),7
20,Tom Lockyer,Luton Town,0.12,,Off Target,10,Head,,Alfie Doughty,Pass (Dead),Amari'i Bell,Pass (Live),7
23,Carlton Morris,Luton Town,0.01,,Blocked,14,Head,,Alfie Doughty,Pass (Dead),,,7
24,Carlton Morris,Luton Town,0.09,,Woodwork,8,Head,,Alfie Doughty,Pass (Dead),Carlton Morris,Shot,7
24,Tom Lockyer,Luton Town,0.36,0.89,Goal,3,Left Foot,,Carlton Morris,Shot,,,7
29,Dominic Calvert-Lewin,Everton,0.10,,Off Target,9,Head,,Dwight McNeil,Pass (Live),Amadou Onana,Pass (Live),7
32,Carlton Morris,Luton Town,0.19,0.48,Goal,10,Right Foot,,Alfie Doughty,Pass (Dead),Carlton Morris,Fouled,7
34,Jacob Brown,Luton Town,0.03,,Blocked,30,Right Foot,,Marvelous Nakamba,Pass (Live),Pelly Ruddock Mpanzu,Pass (Live),7
37,James Garner,Everton,0.56,,Woodwork,5,Head,,Dwight McNeil,Pass (Live),Vitaliy Mykolenko,Pass (Live),7
40,James Garner,Everton,0.03,,Off Target,13,Head,,Abdoulaye Doucoure,Pass (Live),Ashley Young,Pass (Live),7
40,Amadou Onana,Everton,0.03,,Off Target,28,Left Foot,,Ashley Young,Pass (Live),James Garner,Shot,7
41,Amadou Onana,Everton,0.40,0.33,Saved,5,Right Foot,Volley,James Garner,Pass (Live),Amadou Onana,Fouled,7
41,Abdoulaye Doucoure,Everton,0.37,0.86,Saved,5,Left Foot,,Amadou Onana,Shot,,,7
41,Dominic Calvert-Lewin,Everton,0.97,0.96,Goal,3,Left Foot,,Abdoulaye Doucoure,Shot,,,7
45+1,James Garner,Everton,0.08,,Blocked,16,Left Foot,Volley,Dwight McNeil,Fouled,Vitaliy Mykolenko,Pass (Live),7
51,Dominic Calvert-Lewin,Everton,0.05,,Blocked,28,Right Foot,,Amadou Onana,Pass (Live),Jarrad Branthwaite,Pass (Live),7
51,Chiedozie Ogbene,Luton Town,0.04,,Blocked,17,Right Foot,,Alfie Doughty,Pass (Live),Chiedozie Ogbene,Pass (Live),7
52,Mads Juel Andersen,Luton Town,0.05,,Off Target,11,Right Foot,Volley,Alfie Doughty,Pass (Dead),Chiedozie Ogbene,Shot,7
60,Dwight McNeil,Everton,0.03,,Blocked,24,Left Foot,,Vitaliy Mykolenko,Pass (Live),Dominic Calvert-Lewin,Pass (Live),7
62,Dominic Calvert-Lewin,Everton,0.07,,Off Target,14,Left Foot,Volley,James Tarkowski,Pass (Live),James Garner,Pass (Live),7
69,Beto,Everton,0.10,,Off Target,4,Left Foot,Volley,Jack Harrison,Pass (Live),Ashley Young,Pass (Live),7
72,Ashley Young,Everton,0.01,,Blocked,32,Right Foot,Volley,James Garner,Pass (Live),Vitaliy Mykolenko,Pass (Live),7
72,Dwight McNeil,Everton,0.02,,Blocked,15,Left Foot,,Jack Harrison,Pass (Live),Ashley Young,Shot,7
75,Beto,Everton,0.13,,Off Target,8,Head,,Amadou Onana,Pass (Live),Dwight McNeil,Pass (Live),7
77,Beto,Everton,0.11,,Off Target,11,Left Foot,,James Garner,Pass (Live),Dwight McNeil,Pass (Live),7
86,Beto,Everton,0.10,,Off Target,9,Head,,James Garner,Pass (Live),Nathan Patterson,Pass (Live),7
90+2,Dominic Calvert-Lewin,Everton,0.03,,Off Target,15,Right Foot,Volley,James Tarkowski,Pass (Live),Nathan Patterson,Pass (Dead),7
4,Zeki Amdouni,Burnley,0.27,0.21,Saved,14,Right Foot,,Luca Koleosho,Pass (Live),,,7
4,Sander Berge,Burnley,0.07,,Off Target,13,Right Foot,,Zeki Amdouni,Shot,,,7
11,Alexander Isak,Newcastle Utd,0.06,0.07,Saved,23,Right Foot,,Bruno Guimaraes,Pass (Live),,,7
14,Miguel Almiron,Newcastle Utd,0.06,0.43,Goal,24,Left Foot,,Kieran Trippier,Tackle,,,7
17,Jamaal Lascelles,Newcastle Utd,0.03,,Off Target,9,Head,,Kieran Trippier,Pass (Dead),Anthony Gordon,Fouled,7
21,Sean Longstaff,Newcastle Utd,0.03,,Off Target,15,Right Foot,Volley,Alexander Isak,Pass (Live),Elliot Anderson,Pass (Live),7
24,Dan Burn,Newcastle Utd,0.18,,Off Target,8,Right Foot,,Kieran Trippier,Pass (Dead),Kieran Trippier,Fouled,7
27,Alexander Isak,Newcastle Utd,0.20,0.40,Saved,10,Right Foot,,Bruno Guimaraes,Pass (Live),Miguel Almiron,Pass (Live),7
27,Alexander Isak,Newcastle Utd,0.84,,Off Target,8,Left Foot,Volley,Alexander Isak,Shot,,,7
35,Elliot Anderson,Newcastle Utd,0.29,,Blocked,7,Head,Deflected,Sean Longstaff,Pass (Live),Miguel Almiron,Pass (Live),7
44,Zeki Amdouni,Burnley,0.03,,Blocked,22,Right Foot,,Sander Berge,Pass (Live),Josh Brownhill,Pass (Live),7
45+2,Elliot Anderson,Newcastle Utd,0.10,0.05,Saved,22,Right Foot,,Elliot Anderson,Take-On,Bruno Guimaraes,Pass (Live),7
46,Kieran Trippier,Newcastle Utd,0.04,,Blocked,22,Right Foot,,Elliot Anderson,Pass (Live),Sean Longstaff,Pass (Live),7
47,Elliot Anderson,Newcastle Utd,0.13,,Off Target,17,Right Foot,,Miguel Almiron,Pass (Live),Bruno Guimaraes,Pass (Live),7
51,Anthony Gordon,Newcastle Utd,0.01,,Blocked,30,Right Foot,,Jamaal Lascelles,Pass (Live),Bruno Guimaraes,Pass (Live),7
51,Jamaal Lascelles,Newcastle Utd,0.05,,Blocked,12,Head,,Bruno Guimaraes,Pass (Live),Elliot Anderson,Pass (Live),7
55,Sean Longstaff,Newcastle Utd,0.06,,Off Target,11,Head,,Kieran Trippier,Pass (Live),Miguel Almiron,Pass (Live),7
69,Jacob Bruun Larsen,Burnley,0.12,,Blocked,9,Right Foot,,Wilson Odobert,Pass (Live),Sander Berge,Pass (Live),7
70,Josh Cullen,Burnley,0.02,,Blocked,27,Right Foot,,Jacob Bruun Larsen,Shot,,,7
73,Anthony Gordon,Newcastle Utd,0.01,,Blocked,25,Right Foot,,Bruno Guimaraes,Pass (Live),Sandro Tonali,Pass (Live),7
73,Anthony Gordon,Newcastle Utd,0.03,0.04,Saved,17,Right Foot,,Alexander Isak,Pass (Live),Anthony Gordon,Shot,7
76,Alexander Isak (pen),Newcastle Utd,0.79,0.99,Goal,13,Right Foot,,Anthony Gordon,Fouled,,,7
78,Wilson Odobert,Burnley,0.08,,Blocked,16,Right Foot,,Sander Berge,Pass (Live),Jacob Bruun Larsen,Pass (Live),7
79,Ameen Al-Dakhil,Burnley,0.06,0.15,Saved,9,Head,,Josh Brownhill,Pass (Dead),Wilson Odobert,Shot,7
80,Alexander Isak,Newcastle Utd,0.06,,Blocked,16,Right Foot,,Sandro Tonali,Pass (Live),Bruno Guimaraes,Pass (Live),7
80,Fabian Schar,Newcastle Utd,0.33,,Blocked,3,Head,,Kieran Trippier,Pass (Dead),Alexander Isak,Shot,7
90,Alexander Isak,Newcastle Utd,0.05,0.10,Saved,9,Left Foot,,Bruno Guimaraes,Pass (Live),Bruno Guimaraes,Tackle,7
90+4,Vitinho,Burnley,0.01,,Blocked,20,Left Foot,,Vitinho,Take-On,Anass Zaroury,Pass (Live),7
5,Tomas Soucek,West Ham,0.42,,Off Target,9,Right Foot,,Jarrod Bowen,Pass (Live),Vladimir Coufal,Pass (Live),7
8,Tomas Soucek,West Ham,0.10,,Off Target,9,Head,,Michail Antonio,Pass (Live),Vladimir Coufal,Pass (Live),7
12,Cameron Archer,Sheffield Utd,0.09,,Blocked,11,Right Foot,,Vinicius Souza,Pass (Live),Luke Thomas,Pass (Live),7
12,Gustavo Hamer,Sheffield Utd,0.03,,Blocked,22,Right Foot,,Cameron Archer,Shot,,,7
14,Jarrod Bowen,West Ham,0.20,0.07,Saved,5,Head,,James Ward-Prowse,Pass (Dead),Emerson Palmieri,Pass (Live),7
15,Nayef Aguerd,West Ham,0.24,,Blocked,5,Head,,Jarrod Bowen,Shot,,,7
16,Cameron Archer,Sheffield Utd,0.07,,Off Target,22,Right Foot,,Oliver McBurnie,Pass (Live),Gustavo Hamer,Pass (Live),7
19,James Ward-Prowse,West Ham,0.06,0.27,Saved,23,Right Foot,Free kick,Jarrod Bowen,Fouled,,,7
22,Anel Ahmedhodzic,Sheffield Utd,0.07,,Off Target,10,Head,,Gustavo Hamer,Pass (Live),Vinicius Souza,Pass (Live),7
24,Jarrod Bowen,West Ham,0.17,0.77,Goal,16,Left Foot,,Vladimir Coufal,Pass (Live),Tomas Soucek,Pass (Live),7
29,Edson Alvarez,West Ham,0.02,0.45,Saved,30,Left Foot,,Edson Alvarez,Take-On,Emerson Palmieri,Pass (Live),7
30,Michail Antonio,West Ham,0.06,,Off Target,21,Right Foot,,James Ward-Prowse,Tackle,,,7
33,Jarrod Bowen,West Ham,0.03,,Off Target,18,Left Foot,,Vladimir Coufal,Pass (Dead),Edson Alvarez,Pass (Live),7
35,Tomas Soucek,West Ham,0.09,,Off Target,10,Head,,Vladimir Coufal,Pass (Live),Emerson Palmieri,Pass (Live),7
37,Tomas Soucek,West Ham,0.13,0.80,Goal,11,Left Foot,,Michail Antonio,Pass (Live),Emerson Palmieri,Pass (Live),7
39,Oliver McBurnie,Sheffield Utd,0.07,,Off Target,14,Right Foot,,Cameron Archer,Pass (Live),Oliver McBurnie,Pass (Live),7
42,James Ward-Prowse,West Ham,0.02,0.02,Saved,16,Head,,Vladimir Coufal,Pass (Live),Vladimir Coufal,Take-On,7
51,Tomas Soucek,West Ham,0.04,,Blocked,6,Left Foot,,James Ward-Prowse,Pass (Dead),Lucas Paqueta,Fouled,7
52,John Egan,Sheffield Utd,0.07,,Blocked,12,Right Foot,Volley,Jack Robinson,Pass (Dead),,,7
52,Vinicius Souza,Sheffield Utd,0.09,,Blocked,10,Right Foot,Volley,John Egan,Shot,,,7
57,Chris Basham,Sheffield Utd,0.02,,Off Target,12,Head,,Gustavo Hamer,Pass (Dead),James Mcatee,Pass (Live),7
57,Anel Ahmedhodzic,Sheffield Utd,0.19,0.60,Saved,2,Head,,Chris Basham,Shot,,,7
63,James Mcatee,Sheffield Utd,0.03,,Blocked,24,Left Foot,,Gustavo Hamer,Pass (Live),Jayden Bogle,Pass (Live),7
65,Jarrod Bowen,West Ham,0.07,,Off Target,10,Head,,James Ward-Prowse,Pass (Live),James Ward-Prowse,Pass (Live),7
67,Nayef Aguerd,West Ham,0.07,,Off Target,7,Head,,James Ward-Prowse,Pass (Dead),Kurt Zouma,Pass (Live),7
71,Gustavo Hamer,Sheffield Utd,0.02,,Blocked,17,Left Foot,,Luke Thomas,Pass (Live),Cameron Archer,Pass (Live),7
75,Oliver McBurnie,Sheffield Utd,0.06,,Off Target,10,Head,,Jack Robinson,Pass (Dead),,,7
76,Jayden Bogle,Sheffield Utd,0.08,,Blocked,17,Left Foot,,Cameron Archer,Pass (Live),Gustavo Hamer,Pass (Live),7
83,Said Benrahma,West Ham,0.10,0.04,Saved,18,Right Foot,,Said Benrahma,Pass (Live),Kudus Mohammed,Pass (Live),7
85,Anis Ben Slimane,Sheffield Utd,0.07,,Off Target,24,Right Foot,,Tom Davies,Pass (Live),Jack Robinson,Pass (Live),7
86,Lucas Paqueta,West Ham,0.06,,Off Target,14,Left Foot,,Said Benrahma,Pass (Live),Kudus Mohammed,Pass (Live),7
87,Luke Thomas,Sheffield Utd,0.06,,Blocked,19,Right Foot,,Rhian Brewster,Pass (Live),Anis Ben Slimane,Pass (Live),7
88,Jarrod Bowen,West Ham,0.16,,Blocked,5,Right Foot,,James Ward-Prowse,Pass (Live),Emerson Palmieri,Pass (Live),7
89,Jarrod Bowen,West Ham,0.08,,Blocked,11,Left Foot,,Lucas Paqueta,Pass (Live),Said Benrahma,Pass (Live),7
90,Tomas Soucek,West Ham,0.07,0.02,Saved,10,Head,,James Ward-Prowse,Pass (Dead),Jarrod Bowen,Shot,7
90+6,Anis Ben Slimane,Sheffield Utd,0.05,0.15,Saved,25,Right Foot,Volley,Oliver McBurnie,Pass (Live),Anis Ben Slimane,Pass (Live),7
11,Marc Guehi,Crystal Palace,0.20,,Off Target,9,Head,,Joachim Andersen,Pass (Live),Will Hughes,Pass (Live),7
12,Rasmus Hojlund,Manchester Utd,0.08,,Blocked,13,Left Foot,,Rasmus Hojlund,Take-On,Marcus Rashford,Pass (Live),7
14,Marcus Rashford,Manchester Utd,0.09,,Blocked,12,Right Foot,,Marcus Rashford,Take-On,Bruno Fernandes,Pass (Live),7
14,Marcus Rashford,Manchester Utd,0.09,,Blocked,11,Right Foot,,Marcus Rashford,Shot,,,7
14,Raphael Varane,Manchester Utd,0.09,,Off Target,8,Head,,Mason Mount,Pass (Dead),Marcus Rashford,Shot,7
18,Rasmus Hojlund,Manchester Utd,0.03,,Off Target,27,Left Foot,,Mason Mount,Tackle,,,7
23,Jeffrey Schlupp,Crystal Palace,0.04,,Blocked,23,Left Foot,,Jean-Philippe Mateta,Pass (Live),Will Hughes,Pass (Live),7
25,Joachim Andersen,Crystal Palace,0.05,0.21,Goal,13,Right Foot,Volley,Jordan Ayew,Fouled,Cheick Doucoure,Pass (Live),7
27,Casemiro,Manchester Utd,0.01,,Off Target,29,Right Foot,Volley,Diogo Dalot,Pass (Live),Marcus Rashford,Pass (Live),7
35,Joachim Andersen,Crystal Palace,0.07,,Blocked,11,Right Foot,,Joachim Andersen,Pass (Dead),Jordan Ayew,Fouled,7
40,Casemiro,Manchester Utd,0.09,,Off Target,4,Head,,Bruno Fernandes,Pass (Dead),Diogo Dalot,Pass (Live),7
54,Casemiro,Manchester Utd,0.06,,Off Target,14,Right Foot,Volley,Raphael Varane,Pass (Live),Mason Mount,Pass (Live),7
56,Bruno Fernandes,Manchester Utd,0.02,,Blocked,22,Right Foot,,Rasmus Hojlund,Pass (Live),Mason Mount,Take-On,7
56,Bruno Fernandes,Manchester Utd,0.05,0.16,Saved,27,Right Foot,,,,,,7
57,Rasmus Hojlund,Manchester Utd,0.23,0.14,Saved,8,Head,,Bruno Fernandes,Pass (Live),Marcus Rashford,Pass (Live),7
62,Alejandro Garnacho,Manchester Utd,0.02,0.02,Saved,19,Right Foot,,Casemiro,Pass (Live),Raphael Varane,Pass (Live),7
63,Will Hughes,Crystal Palace,0.12,0.23,Saved,21,Left Foot,,Jean-Philippe Mateta,Pass (Live),,,7
64,Jeffrey Schlupp,Crystal Palace,0.10,,Off Target,6,Head,,Eberechi Eze,Pass (Dead),Cheick Doucoure,Pass (Live),7
70,Mason Mount,Manchester Utd,0.10,,Off Target,9,Head,,Diogo Dalot,Pass (Live),Casemiro,Pass (Live),7
74,Mason Mount,Manchester Utd,0.01,,Blocked,16,Right Foot,,Mason Mount,Tackle,,,7
75,Eberechi Eze,Crystal Palace,0.05,,Off Target,21,Right Foot,,Eberechi Eze,Take-On,Jordan Ayew,Pass (Live),7
76,Diogo Dalot,Manchester Utd,0.04,,Blocked,14,Left Foot,,Mason Mount,Pass (Live),Mason Mount,Take-On,7
80,Joachim Andersen,Crystal Palace,0.27,,Off Target,5,Head,,Eberechi Eze,Pass (Dead),,Fouled,7
82,Alejandro Garnacho,Manchester Utd,0.03,,Blocked,21,Right Foot,,Anthony Martial,Pass (Live),Bruno Fernandes,Pass (Live),7
86,Casemiro,Manchester Utd,0.07,,Off Target,14,Right Foot,,Anthony Martial,Pass (Live),Bruno Fernandes,Pass (Live),7
88,Donny van de Beek,Manchester Utd,0.04,,Off Target,16,Head,,Christian Eriksen,Pass (Live),Bruno Fernandes,Pass (Live),7
90+1,Alejandro Garnacho,Manchester Utd,0.15,,Blocked,10,Right Foot,Volley,Donny van de Beek,Pass (Live),Rasmus Hojlund,Pass (Live),7
3,Luis Diaz,Liverpool,0.06,,Blocked,18,Right Foot,,Mohamed Salah,Pass (Live),Virgil van Dijk,Pass (Live),7
4,Alexis Mac Allister,Liverpool,0.04,,Off Target,21,Left Foot,Volley,Andrew Robertson,Pass (Dead),Luis Diaz,Shot,7
8,Dejan Kulusevski,Tottenham,0.03,,Blocked,18,Left Foot,,Pedro Porro,Pass (Live),James Maddison,Pass (Live),7
13,Cody Gakpo,Liverpool,0.11,0.19,Saved,10,Left Foot,,Andrew Robertson,Pass (Live),Luis Diaz,Pass (Live),7
13,Andrew Robertson,Liverpool,0.05,0.03,Saved,9,Left Foot,Volley,Cody Gakpo,Shot,,,7
19,Curtis Jones,Liverpool,0.06,,Blocked,15,Left Foot,Deflected,Dominik Szoboszlai,Pass (Live),Mohamed Salah,Pass (Live),7
20,Joel Matip,Liverpool,0.02,,Off Target,10,Other,,Andrew Robertson,Pass (Dead),Curtis Jones,Shot,7
22,Mohamed Salah,Liverpool,0.03,,Off Target,25,Left Foot,,Cody Gakpo,Pass (Live),Luis Diaz,Pass (Live),7
29,Dejan Kulusevski,Tottenham,0.04,,Blocked,11,Left Foot,,Dejan Kulusevski,Take-On,James Maddison,Pass (Live),7
30,James Maddison,Tottenham,0.03,0.14,Saved,25,Left Foot,,Pedro Porro,Pass (Live),James Maddison,Pass (Live),7
33,Richarlison,Tottenham,0.11,,Off Target,13,Left Foot,,Dejan Kulusevski,Pass (Live),James Maddison,Pass (Live),7
36,Son Heung-min,Tottenham,0.70,0.47,Goal,8,Right Foot,,Richarlison,Pass (Live),James Maddison,Pass (Live),7
39,Cody Gakpo,Liverpool,0.02,,Blocked,10,Head,,Andrew Robertson,Pass (Dead),,,7
41,Richarlison,Tottenham,0.07,0.18,Saved,10,Left Foot,,Cristian Romero,Pass (Live),Cristian Romero,Interception,7
45+1,Son Heung-min,Tottenham,0.03,0.34,Saved,28,Right Foot,,Dejan Kulusevski,Pass (Live),,,7
45+3,Pape Matar Sarr,Tottenham,0.02,,Off Target,31,Right Foot,,Destiny Udogie,Pass (Live),James Maddison,Pass (Live),7
45+4,Cody Gakpo,Liverpool,0.29,0.07,Goal,9,Right Foot,,Virgil van Dijk,Pass (Live),Dominik Szoboszlai,Pass (Live),7
45+7,Cristian Romero,Tottenham,0.04,,Blocked,22,Right Foot,,Dejan Kulusevski,Pass (Live),Cristian Romero,Pass (Live),7
45+8,Luis Diaz,Liverpool,0.60,,Off Target,8,Right Foot,,Mohamed Salah,Pass (Live),Joel Matip,Pass (Live),7
48,Son Heung-min,Tottenham,0.04,,Blocked,23,Right Foot,,Richarlison,Pass (Live),Richarlison,Take-On,7
49,Richarlison,Tottenham,0.05,,Blocked,22,Right Foot,,James Maddison,Pass (Live),Pape Matar Sarr,Pass (Live),7
49,James Maddison,Tottenham,0.02,0.53,Saved,21,Left Foot,,Cristian Romero,Pass (Live),James Maddison,Pass (Live),7
51,Son Heung-min,Tottenham,0.11,0.43,Saved,17,Right Foot,Volley,Destiny Udogie,Pass (Live),Cristian Romero,Pass (Live),7
52,Cristian Romero,Tottenham,0.07,,Blocked,9,Head,,James Maddison,Pass (Dead),Son Heung-min,Shot,7
58,Pape Matar Sarr,Tottenham,0.05,0.04,Saved,30,Left Foot,,Destiny Udogie,Pass (Live),Son Heung-min,Pass (Live),7
61,Yves Bissouma,Tottenham,0.05,,Blocked,22,Right Foot,,Dejan Kulusevski,Pass (Live),Son Heung-min,Pass (Live),7
73,James Maddison,Tottenham,0.03,,Blocked,23,Right Foot,,Manor Solomon,Pass (Live),James Maddison,Pass (Live),7
75,Virgil van Dijk,Liverpool,0.04,,Off Target,11,Head,,Trent Alexander-Arnold,Pass (Dead),Dominik Szoboszlai,Pass (Live),7
78,Dominik Szoboszlai,Liverpool,0.01,0.04,Saved,32,Right Foot,,Andrew Robertson,Pass (Live),Wataru Endo,Pass (Live),7
79,Pedro Porro,Tottenham,0.04,,Blocked,22,Left Foot,,James Maddison,Pass (Live),Manor Solomon,Pass (Live),7
